--contingency
label
'Percentile_50_SD_2'
--bus section
i, v(p.u.), theta(deg), bcs(MVAR at v = 1 p.u.)
38, 0.99812843717184052128, -83.88474229980657526085, 0.00000000000000000000
39, 0.99906106666897787072, -17.63429326367482019577, 0.00000000000000000000
40, 0.98709120847996567605, -70.82905281467665759010, 0.00000000000000000000
41, 1.00307591027739073652, -56.24273903875171498612, 0.00000000000000000000
42, 0.97719944964557958755, -87.79082402043397337366, 0.00000000000000000000
43, 1.00050043480497086179, -69.79702198717092187508, 0.00000000000000000000
44, 1.00013439990385610834, -69.40323520475777741012, 0.00000000000000000000
45, 1.00234565453393797974, -26.07390436143996126361, 0.00000000000000000000
46, 1.00754158394583792635, -66.51506508057298105996, 0.00000000000000000000
47, 0.99324946745870601461, -71.57502208617140126989, 0.00000000000000000000
48, 0.99380217280028726456, -69.67072814139419278945, 0.00000000000000000000
49, 1.00686226642159359912, -60.93650252239286402300, 0.00000000000000000000
50, 0.98909916793136598567, -63.53359867990852904995, 0.00000000000000000000
51, 1.00285816220389234488, -83.65485453407545435311, 0.00000000000000000000
52, 0.99336258572289426461, -69.70367628037962504095, 0.00000000000000000000
53, 0.97968040964280800331, -87.46050596311540914485, 0.00000000000000000000
54, 1.00048391504822054010, -65.14237633549257111554, 0.00000000000000000000
55, 1.00203260343651634479, -71.30357313493284721062, 0.00000000000000000000
56, 0.99982712718430510890, -61.02990970536180981298, 0.00000000000000000000
57, 0.99098889213266705411, -73.97004082269131686189, 0.00000000000000000000
58, 1.00069709908941972820, -61.99838492865356442962, 0.00000000000000000000
59, 1.00103687651526018776, -64.94849518827005852017, 0.00000000000000000000
60, 1.00226271527056476351, -61.90743566753263138480, 0.00000000000000000000
61, 1.00727067367026656974, -71.21293890286965222458, 0.00000000000000000000
62, 1.00630534168214169632, -90.89446069441069653294, 0.00000000000000000000
63, 1.01647255982441286903, -85.70283741837570801181, 0.00000000000000000000
64, 1.00668793917147936234, -92.02447407538306833885, 0.00000000000000000000
65, 1.01028255870069783029, -92.04066224542401641884, 0.00000000000000000000
66, 1.00064692793633436274, -83.72630639800161134190, 0.00000000000000000000
67, 0.99169984778936215442, -81.27338229907361721871, 0.00000000000000000000
68, 1.00171452077524669733, -87.05134389422431695493, 0.00000000000000000000
