--contingency
label
'Percentile_50_SD_2'
--bus section
i, v(p.u.), theta(deg), bcs(MVAR at v = 1 p.u.)
109, 1.00107871549786153764, -35.24837272911619834304, 0.00000000000000000000
110, 1.00036221272332448429, -31.77568372987957801001, 0.00000000000000000000
111, 1.00556501841039858114, -48.63686072265324611408, 0.00000000000000000000
112, 1.00523879908889068879, -31.72730656750063360505, 0.00000000000000000000
113, 1.00176301786200516730, -44.19393923332389562120, 0.00000000000000000000
114, 0.96922589279846405041, -70.91504912946236061089, 0.00000000000000000000
115, 1.00075070042883407240, -29.73667917911211588944, 0.00000000000000000000
116, 0.99485313450745849195, -36.14303193803342395540, 0.00000000000000000000
117, 1.00282500909119565158, -42.46989405073148304837, 0.00000000000000000000
118, 1.00356652302366877727, -63.46010207301794281420, 0.00000000000000000000
119, 1.00288243565048662553, -31.22352898042457880479, 0.00000000000000000000
120, 0.99488368995092102409, -41.46185786559804142826, 0.00000000000000000000
121, 0.99978937940721634980, -39.58476886210559797519, 0.00000000000000000000
122, 1.01484993766794029391, -38.72990534856010924614, 0.00000000000000000000
123, 1.00160634055847252988, -45.88610279109961709310, 0.00000000000000000000
124, 0.99842261230349960144, -45.81839383599619708320, 0.00000000000000000000
125, 1.03728204428727410757, -43.94461597921371520670, 0.00000000000000000000
126, 0.99671716278587207949, -31.60838974743861129468, 0.00000000000000000000
127, 0.99040036427684297049, -56.10549711690312335577, 0.00000000000000000000
128, 0.95849923458361374617, -57.47363621543503597877, 0.00000000000000000000
129, 1.01671455988105896573, -39.51837078129854319286, 0.00000000000000000000
130, 0.99950060988412392504, -36.99457635716871806153, 0.00000000000000000000
131, 1.00609208165803898360, -26.81672829475564157065, 0.00000000000000000000
132, 1.00264831597064962843, -45.26484038824977318427, 0.00000000000000000000
133, 1.00087941004819347413, -52.01405127986967613651, 0.00000000000000000000
134, 1.00121974368499455643, -52.11572185688886804655, 0.00000000000000000000
135, 1.00054082229900087597, -44.44010827865123758329, 0.00000000000000000000
136, 1.00139001434115071376, -37.19201467600333899099, 0.00000000000000000000
137, 1.01062217356392203271, -32.33777311068311632880, 0.00000000000000000000
138, 1.00317641754107889085, -34.48270531675828465268, 0.00000000000000000000
139, 0.98767679439775890593, -53.09525132264392510706, 0.00000000000000000000
140, 1.04601754198097629533, -53.11111277477039749328, 0.00000000000000000000
141, 0.98997789196462748773, -44.24041693310383038806, 0.00000000000000000000
142, 0.99299299317087164063, -43.91072205109057335903, 0.00000000000000000000
143, 1.00356311965139011200, -54.97565732119198855798, 0.00000000000000000000
144, 0.99823898712931158350, -38.05621660500641922908, 0.00000000000000000000
145, 1.00475776058115773282, -33.63777945193659490997, 0.00000000000000000000
