--contingency
label
'Monument_wildfire_data_SD_2'
--bus section
i, v(p.u.), theta(deg), bcs(MVAR at v = 1 p.u.)
222, 0.99467353259259694287, -17.84785642458472665339, 0.00000000000000000000
223, 0.99216265477489640201, -29.81016023372043477480, 0.00000000000000000000
224, 0.99603385249014830816, 6.32479295140811448306, 0.00000000000000000000
225, 1.00190303672729741358, 0.64025192219933635407, 0.00000000000000000000
226, 1.00797171423650078204, -31.67380293035835236992, 0.00000000000000000000
227, 1.00056181182536962915, -26.21912831349876427112, 0.00000000000000000000
228, 0.99774536818311321262, -40.55159362034032000111, 0.00000000000000000000
229, 1.00485982387863570509, 11.94131945656290660907, 0.00000000000000000000
230, 1.00226247966509229848, -7.92061232235636225596, 0.00000000000000000000
231, 0.99968608781039469680, 13.54335795520447227602, 0.00000000000000000000
232, 0.99802927350324743827, 15.30106977172417259681, 0.00000000000000000000
233, 1.00469472078619403987, -7.04201720639185513306, 0.00000000000000000000
234, 1.01595832075078429391, -26.96743288806380078881, 0.00000000000000000000
235, 1.00077875998538101676, -10.67255449908295439343, 0.00000000000000000000
236, 1.00072777496842912903, 4.59464278813968185489, 0.00000000000000000000
237, 1.00242263493737970848, 3.97847438323926594350, 0.00000000000000000000
238, 0.99964466039943433717, -32.71629884459086667903, 0.00000000000000000000
239, 1.00517591050505172845, -27.54236969409603119630, 0.00000000000000000000
240, 0.99828899590059638758, -40.24746208283284687468, 0.00000000000000000000
241, 1.02470235679422549957, -5.17057576120496253935, 0.00000000000000000000
242, 1.00089032372327424447, -5.93297387488866334593, 0.00000000000000000000
243, 0.99624859647138519492, -27.11922852564318731083, 0.00000000000000000000
244, 1.00077145765965469515, -28.83807964509795596086, 0.00000000000000000000
245, 1.00618439186573849220, -26.67756441092656061187, 0.00000000000000000000
246, 0.99000435592649205230, -10.30204731182752020402, 0.00000000000000000000
247, 0.99145904789048389105, -29.55233432294625828263, 0.00000000000000000000
248, 1.00426974709722638401, -27.58483864890043690821, 0.00000000000000000000
249, 1.00096032884139352070, -16.45223238285970879247, 0.00000000000000000000
250, 0.96726033921082599232, -31.65969627719897516727, 0.00000000000000000000
251, 1.00190647075828320745, -8.08326445617035282964, 0.00000000000000000000
252, 0.98841742005351496125, -29.37959443000282178104, 0.00000000000000000000
253, 1.00019094338691805213, 17.99480710476010969501, 0.00000000000000000000
254, 0.99782529706466283059, -6.93012174755449272823, 0.00000000000000000000
255, 0.99633642908002151284, 18.24227711363851511805, 0.00000000000000000000
256, 1.00319183918981691406, -7.47388200126185342498, 0.00000000000000000000
257, 0.99301873689156205938, -27.87305164350801689466, 0.00000000000000000000
258, 1.00701049402840370206, -34.16692454290159020047, 0.00000000000000000000
259, 0.99707556066681479745, -36.86609164564301011069, 0.00000000000000000000
260, 0.99625403280959345942, 13.68085517217934921064, 0.00000000000000000000
261, 0.99409973006878804558, -27.82595822694711884537, 0.00000000000000000000
262, 1.00776850884210467107, -30.15105233949388363612, 0.00000000000000000000
263, 1.00013756771532702494, -29.10939343019412461899, 0.00000000000000000000
264, 1.00509176594238502922, -31.62649950121530295633, 0.00000000000000000000
265, 1.00107724329389613516, -5.79151631967767066556, 0.00000000000000000000
266, 1.00835817726269572070, -26.35606133843655740634, 0.00000000000000000000
267, 0.99820714034273605453, -27.12718967675392889305, 0.00000000000000000000
268, 1.00661182638071400319, -25.69276817962812486940, 0.00000000000000000000
269, 0.99948645369552413520, -10.37236601821529369261, 0.00000000000000000000
270, 1.00697101463420923828, -0.00423194029509145909, 0.00000000000000000000
271, 1.00074420159061205915, -7.08114196466921708151, 0.00000000000000000000
272, 1.00632147634928248436, -32.35150021780128781757, 0.00000000000000000000
273, 1.00314349957572201966, -31.60967756342195045249, 0.00000000000000000000
274, 1.00157875332518897515, -5.50403315801763515225, 0.00000000000000000000
275, 0.99410587593992627564, -27.72260539869580497907, 0.00000000000000000000
276, 1.00580176588449887731, 3.61580384137642019127, 0.00000000000000000000
277, 1.01772710180550407522, -27.00934587943362075180, 0.00000000000000000000
278, 0.99699930677904269327, -33.10349058239147979066, 0.00000000000000000000
279, 0.99264489284944756875, -33.32127455973379426268, 0.00000000000000000000
280, 1.00102080794996961544, -29.28635215990838602806, 0.00000000000000000000
281, 0.99965387545690476134, -32.71566417281231764491, 0.00000000000000000000
282, 0.99718491012327492573, -9.47744840808967836665, 0.00000000000000000000
283, 1.00033661253617722764, -32.62360339831125344290, 0.00000000000000000000
284, 0.99520806651296322975, -28.30616371774106454495, 0.00000000000000000000
285, 1.00981099323395895340, -7.49669971258576151030, 0.00000000000000000000
286, 1.00153178467993964063, -8.58877415822569822978, 0.00000000000000000000
287, 0.99837767486740591760, -36.61744783414907544739, 0.00000000000000000000
288, 0.99484243667574001613, 20.01489218162290129044, 0.00000000000000000000
289, 1.00128268465117353792, 14.70707442544578391619, 0.00000000000000000000
290, 0.99848386995932836285, -9.89238714696183230046, 0.00000000000000000000
291, 1.00344527773595948439, -35.79477585578133158606, 0.00000000000000000000
292, 1.00957527637885169369, -33.29680728440941805957, 0.00000000000000000000
293, 0.98064991612896179607, -29.13415352002138192233, 0.00000000000000000000
294, 1.01063438590898080349, -34.03948453755057101944, 0.00000000000000000000
295, 1.01255314203202639867, 30.19035290132810089858, 0.00000000000000000000
296, 0.99949276782041274192, -1.74754682812715045337, 0.00000000000000000000
297, 1.01167798547886311766, -33.58041808566031960481, 0.00000000000000000000
298, 0.99918187079383857796, -8.34185337820900230099, 0.00000000000000000000
299, 1.00008195799048960062, -33.35519441121023476171, 0.00000000000000000000
300, 1.00292602053060808664, -33.20936010725040432590, 0.00000000000000000000
301, 0.99836758372742850920, -8.56666485023390400499, 0.00000000000000000000
302, 1.00124831941817804548, -8.56266912324714724036, 0.00000000000000000000
303, 1.00166351980241463693, -68.38906905173701034073, 0.00000000000000000000
304, 1.00035640321589291979, -36.48760774827152175703, 0.00000000000000000000
305, 1.00969161344101365785, -33.28005176772970941101, 0.00000000000000000000
306, 0.99286130713701259420, -37.77659432581855725175, 0.00000000000000000000
307, 0.99418322091764121939, -17.86814725417699634136, 0.00000000000000000000
308, 1.00874588804585729740, 2.56521443795798997911, 0.00000000000000000000
309, 1.00824673681933085767, -10.34609775348700111408, 0.00000000000000000000
310, 0.99565315798513687184, -8.54405115491252686866, 0.00000000000000000000
311, 0.97922226440637338829, -34.45425949071154292369, 0.00000000000000000000
312, 0.99878758932330535814, -23.72716534320220915788, 0.00000000000000000000
313, 1.00903557350601791320, -22.17366884612053823389, 0.00000000000000000000
