--contingency
label
'Monument_wildfire_data_SD_2'
--bus section
i, v(p.u.), theta(deg), bcs(MVAR at v = 1 p.u.)
108, 1.00137011147789123378, -44.50661359337043165851, 0.00000000000000000000
109, 1.00085846214203644244, -35.18561292667207140994, 0.00000000000000000000
110, 1.00040314300670729608, -31.92535816411993820907, 0.00000000000000000000
111, 1.00414748880764115313, -48.93266094033327817669, 0.00000000000000000000
112, 1.00530809186678071754, -31.87769835305028109929, 0.00000000000000000000
113, 1.00178461823059850033, -44.26948030814443058034, 0.00000000000000000000
114, 0.96928715280020183442, -71.10143623786909472528, 0.00000000000000000000
115, 1.00072818625225212763, -29.87878844197791394777, 0.00000000000000000000
116, 0.99475244951810648519, -36.34296384079401320832, 0.00000000000000000000
117, 1.00264283674364484966, -42.74582638291888514459, 0.00000000000000000000
118, 1.00332519128056230073, -63.61805878195643515483, 0.00000000000000000000
119, 1.00296465925280275933, -31.44342520290626907808, 0.00000000000000000000
120, 0.99478558207049516682, -41.46932937615768111073, 0.00000000000000000000
121, 0.99959652914555963132, -39.85328211015657728922, 0.00000000000000000000
122, 1.01486214202306856969, -38.96829603514421336286, 0.00000000000000000000
123, 1.00167559620906643225, -45.93069940976468501503, 0.00000000000000000000
124, 0.99844377863288946706, -46.10714272141805736283, 0.00000000000000000000
125, 1.03717740195654739566, -44.03312025250391315012, 0.00000000000000000000
126, 0.99672873310730703000, -31.75695457137715749241, 0.00000000000000000000
127, 0.99042186278923638465, -56.19580340688257535930, 0.00000000000000000000
128, 0.95852042629039679866, -57.56388634764465450644, 0.00000000000000000000
129, 1.01677354282472709457, -39.75913007001927468309, 0.00000000000000000000
130, 0.99945106309474940343, -37.17891894193530788471, 0.00000000000000000000
131, 1.00552847268123701774, -27.02287732777957529606, 0.00000000000000000000
132, 1.00275634090801113452, -45.40479352464970475012, 0.00000000000000000000
133, 1.00092867965039311606, -52.11598771222339365750, 0.00000000000000000000
134, 1.00126801550167465749, -52.21773571149098103206, 0.00000000000000000000
135, 1.00055517533666304963, -44.51494626993029868345, 0.00000000000000000000
136, 1.00138427869539592407, -37.24509288675395168866, 0.00000000000000000000
137, 1.01031083129976595458, -32.55759562630016290541, 0.00000000000000000000
138, 1.00300104113064580957, -34.69982548570968816648, 0.00000000000000000000
139, 0.98772547250628162097, -53.19709933909007304464, 0.00000000000000000000
140, 1.04608864110946764292, -53.20225908906552092503, 0.00000000000000000000
141, 0.98993320513547122808, -44.30758590399587859565, 0.00000000000000000000
142, 0.99294856762403349570, -43.97786388368299270724, 0.00000000000000000000
143, 1.00358751880621532848, -55.06608622486139381635, 0.00000000000000000000
144, 0.99822319251649738181, -38.23697142640324386775, 0.00000000000000000000
145, 1.00462840364042471641, -33.82068850501200785175, 0.00000000000000000000
146, 1.00692089600275513916, -51.65416675448664562964, 0.00000000000000000000
147, 1.00012796358409628006, -44.66768148331681942409, 0.00000000000000000000
148, 0.99033637526702633647, -36.61610041267812221122, 0.00000000000000000000
149, 1.01150882333498426391, -30.02568641890216838419, 0.00000000000000000000
150, 1.00135442673242702760, -49.56457792071324774952, 0.00000000000000000000
151, 0.98445083507697284109, -77.55503633721764344955, 0.00000000000000000000
152, 1.02382000704052167350, -67.71115980233420827972, 0.00000000000000000000
153, 1.00737521400251206494, -70.99162472878985852276, 0.00000000000000000000
154, 1.00361008687905362002, -53.33275813318115865513, 0.00000000000000000000
155, 1.00946809016682470528, -71.21322410880158315649, 0.00000000000000000000
156, 0.98425455851082144232, -78.26362882024896805433, 0.00000000000000000000
157, 1.00063736409797732207, -76.28217464729578978222, 0.00000000000000000000
158, 1.00766736580242266541, -74.36202384442339052839, 0.00000000000000000000
159, 1.05999999858116122908, -50.69495737791647371751, 0.00000000000000000000
160, 1.05460705513887131879, -49.72427026594185406339, 0.00000000000000000000
161, 1.01159975167048532541, -52.76935888438996613559, 0.00000000000000000000
162, 1.05212925329499396021, -50.47691735682504088345, 0.00000000000000000000
163, 1.05782311906634141074, -50.64416056709545443937, 0.00000000000000000000
164, 1.05800654047902109589, -50.68581114190869385538, 0.00000000000000000000
165, 1.06000000246836290074, -51.21257318444868644747, 0.00000000000000000000
166, 1.01327639272277081339, -185.93939922913892814904, 0.00000000000000000000
167, 0.98780755995172442319, -185.98049393551241337263, 0.00000000000000000000
168, 1.00485731848700066138, -184.26487595253880158452, 0.00000000000000000000
169, 1.05268074244774512138, -48.15738784884607071035, 0.00000000000000000000
170, 1.01424823145406861613, -43.54872212700860245604, 0.00000000000000000000
171, 1.05267243510372732196, -50.12490184838085127694, 0.00000000000000000000
172, 1.05363796979715962365, -50.88857762149242347505, 0.00000000000000000000
173, 0.97315796722701164434, -45.62929303616773779595, 0.00000000000000000000
174, 1.00149274622163675375, -67.75562809366689975832, 0.00000000000000000000
175, 0.94765180429306161702, -45.76539446497683627513, 0.00000000000000000000
176, 0.97056788287761019962, -52.37867588532456863959, 0.00000000000000000000
177, 0.94915167574345871149, -45.81446425334493000037, 0.00000000000000000000
178, 1.03177797735154186398, -51.09170723443659056784, 0.00000000000000000000
179, 0.99444183809251651684, -80.88449467360645428471, 0.00000000000000000000
180, 1.01842578084562385143, -52.38888621026416103632, 0.00000000000000000000
181, 1.00167164498689431618, 1.89586590978152513820, 0.00000000000000000000
182, 1.00374819828344641337, -6.93263978158889937475, 0.00000000000000000000
183, 0.99979216480358934493, -4.65848120915455599089, 0.00000000000000000000
184, 0.99432512680234164115, -14.65777057320889298353, 0.00000000000000000000
185, 1.00079318722925503238, 2.24115697386339451924, 0.00000000000000000000
186, 0.99732360956711407773, -0.61483936765569635607, 0.00000000000000000000
187, 0.99411362737865871519, -8.54806329088331651178, 0.00000000000000000000
188, 0.99969846917945170972, -7.35338291818201650329, 0.00000000000000000000
189, 1.00164091596908666482, -6.09603105621919549861, 0.00000000000000000000
190, 0.99716305256167059312, 7.18472674676606093414, 0.00000000000000000000
191, 0.99793610277155464505, 7.27263059168744963046, 0.00000000000000000000
192, 1.00147831527588015987, -1.72875480763521949257, 0.00000000000000000000
193, 0.99990103707694122370, -4.67126833677335451256, 0.00000000000000000000
194, 1.00782923369127885849, -2.00268618636020567791, 0.00000000000000000000
195, 1.00502175807307425615, -2.72799504684157723133, 0.00000000000000000000
196, 1.00046398876945330514, -4.87753162633192882680, 0.00000000000000000000
197, 0.99739390091987034648, -7.19810222306847968810, 0.00000000000000000000
198, 0.99989981225750490523, 5.62317342874933778774, 0.00000000000000000000
199, 0.99448204720917754429, 1.24380933088903389283, 0.00000000000000000000
200, 1.00904747879811962363, -4.00004654978847273838, 0.00000000000000000000
201, 1.00005647948313591833, -0.42575661170926848431, 0.00000000000000000000
202, 1.00126663572326135565, -7.21141542466138751877, 0.00000000000000000000
203, 0.99960127982401569824, -6.77298771091308804415, 0.00000000000000000000
204, 1.01568434414428820922, 3.20404006050255008020, 0.00000000000000000000
205, 0.99885935320808216797, -6.90548175000623221109, 0.00000000000000000000
206, 1.00168290876631149722, -1.48956198483038315672, 0.00000000000000000000
207, 1.00054736441808755920, 1.68547951723053635043, 0.00000000000000000000
208, 0.96899044829178015981, -45.61967745837605292536, 0.00000000000000000000
209, 1.00535729096843451380, -32.31855772933361237165, 0.00000000000000000000
210, 0.99096380313345699964, -37.67286668130124382969, 0.00000000000000000000
211, 0.98043261226684697007, -49.40035401103209977691, 0.00000000000000000000
212, 1.00034231469334455866, -41.91455017402034144425, 0.00000000000000000000
213, 1.02385217880120471534, -42.87695821573125698478, 0.00000000000000000000
214, 1.00880350986319755613, 7.18088438185825062021, 0.00000000000000000000
215, 0.99354777738766786310, 6.02516514122798785280, 0.00000000000000000000
216, 0.99078084647261532858, -28.83264669928955470368, 0.00000000000000000000
217, 0.96045616309026671242, -31.96439482329347825385, 0.00000000000000000000
218, 1.00569577591407499639, -27.79239195277104457205, 0.00000000000000000000
219, 1.00117606346267939976, -29.44523400533311985328, 0.00000000000000000000
220, 1.01145286661047495436, -32.95699053765398645055, 0.00000000000000000000
221, 0.99503085955211112434, -1.22334011503451622893, 0.00000000000000000000
222, 0.99466984873506558706, -17.85943629739092486375, 0.00000000000000000000
223, 0.99215881945494088789, -29.82647657562834808687, 0.00000000000000000000
224, 0.99603357938040337771, 6.30148302534786708407, 0.00000000000000000000
225, 1.00191680577446029510, 0.62021395868182793709, 0.00000000000000000000
226, 1.00796652948860598897, -31.68609291151477691528, 0.00000000000000000000
227, 1.00054918111657209501, -26.23016109409204688063, 0.00000000000000000000
228, 0.99773156007016738922, -40.56356357463241835148, 0.00000000000000000000
229, 1.00473889710311614643, 11.91547824495570218062, 0.00000000000000000000
230, 1.00225542602247030821, -7.93281334860122910868, 0.00000000000000000000
231, 0.99964817718558152126, 13.51171711912619244345, 0.00000000000000000000
232, 0.99806612715202924768, 15.26387597778776594737, 0.00000000000000000000
233, 1.00468525577133793725, -7.05465992075205239331, 0.00000000000000000000
234, 1.01595077442457792927, -26.97653745123623636459, 0.00000000000000000000
235, 1.00077534126395661929, -10.68454835501258237684, 0.00000000000000000000
236, 1.00071727374076036021, 4.58284458072897660230, 0.00000000000000000000
237, 1.00242987828844531961, 3.95685692807178135411, 0.00000000000000000000
238, 0.99964550964612675088, -32.73457698799032300485, 0.00000000000000000000
239, 1.00516704139290657949, -27.55512862481718983076, 0.00000000000000000000
240, 0.99827626980870431961, -40.25944723005776637592, 0.00000000000000000000
241, 1.02469072920998871545, -5.18247495270975644388, 0.00000000000000000000
242, 1.00088111094823917213, -5.94429634183132282743, 0.00000000000000000000
243, 0.99624567210066106160, -27.12640832796891388057, 0.00000000000000000000
244, 1.00076426281335462143, -28.84889110715014837183, 0.00000000000000000000
245, 1.00617658384285380002, -26.68594354583230909839, 0.00000000000000000000
246, 0.98999924682073958682, -10.31417070444182293443, 0.00000000000000000000
247, 0.99145577864479061958, -29.56907494893509280587, 0.00000000000000000000
248, 1.00426144652516602385, -27.59765410752477166056, 0.00000000000000000000
249, 1.00095645439139069310, -16.46387337597854383375, 0.00000000000000000000
250, 0.96724978433701047642, -31.66968737732292282772, 0.00000000000000000000
251, 1.00189967084712749923, -8.09544585445778430710, 0.00000000000000000000
252, 0.98840839235849942135, -29.38906326011302638790, 0.00000000000000000000
253, 1.00010672963221525222, 17.95988287599021404617, 0.00000000000000000000
254, 0.99781789913540619441, -6.94104626133726654302, 0.00000000000000000000
255, 0.99661496380767444769, 18.19569511533304506656, 0.00000000000000000000
256, 1.00318370378563082035, -7.48629822372243758366, 0.00000000000000000000
257, 0.99301460651501605170, -27.88082717022729895007, 0.00000000000000000000
258, 1.00700665908049158404, -34.17900963101111244669, 0.00000000000000000000
259, 0.99707681379185852943, -36.87828168053463429032, 0.00000000000000000000
260, 0.99623197033535504374, 13.64825087807887982194, 0.00000000000000000000
261, 0.99409583687447089506, -27.83386009055575271987, 0.00000000000000000000
262, 1.00775647564033277170, -30.16635380898029339392, 0.00000000000000000000
263, 1.00012862385596323911, -29.12008122472467874786, 0.00000000000000000000
264, 1.00508713377827807456, -31.63826993159080558371, 0.00000000000000000000
265, 1.00106784443517615735, -5.80290122514487105576, 0.00000000000000000000
266, 1.00834931223905099884, -26.36441540635799540837, 0.00000000000000000000
267, 0.99819665442211413797, -27.13641468653950994394, 0.00000000000000000000
268, 1.00660436183696844203, -25.70158049111319442659, 0.00000000000000000000
269, 0.99943628403964557272, -10.39576733377825412674, 0.00000000000000000000
270, 1.00695978352646076104, -0.01797920309833976951, 0.00000000000000000000
271, 1.00073601319672311760, -7.09355625931947919582, 0.00000000000000000000
272, 1.00630444576034916437, -32.36370822911743516670, 0.00000000000000000000
273, 1.00313232923972450727, -31.62220424358589454528, 0.00000000000000000000
274, 1.00156892213806414382, -5.51556851873463660496, 0.00000000000000000000
275, 0.99410175091767605249, -27.73037967882179088974, 0.00000000000000000000
276, 1.00585983027117897848, 3.59444891592032655936, 0.00000000000000000000
277, 1.01771986297712957459, -27.01845171330323225334, 0.00000000000000000000
278, 0.99699257756014614262, -33.11653525084057037020, 0.00000000000000000000
279, 0.99263807996945152556, -33.33433529517959925670, 0.00000000000000000000
280, 1.00101147625510655814, -29.29826836217294783182, 0.00000000000000000000
281, 0.99965472469575267223, -32.73394231728980940943, 0.00000000000000000000
282, 0.99718332753219685038, -9.48460022421698134565, 0.00000000000000000000
283, 1.00033717024825508091, -32.64197228495120839398, 0.00000000000000000000
284, 0.99519328769988690819, -28.32863005582125026649, 0.00000000000000000000
285, 1.00975136656362884935, -7.52193814591807008441, 0.00000000000000000000
286, 1.00153443820011900378, -8.61288604386789380385, 0.00000000000000000000
287, 0.99837336307282009695, -36.64232518484462985953, 0.00000000000000000000
288, 0.99485195063658338199, 19.99395608169619009686, 0.00000000000000000000
289, 1.00129030830597454127, 14.68653577457924797045, 0.00000000000000000000
290, 0.99845137395936933711, -9.91603717860838429488, 0.00000000000000000000
291, 1.00344027850098638233, -35.81987284496324264182, 0.00000000000000000000
292, 1.00956848472236671022, -33.31938608585918615290, 0.00000000000000000000
293, 0.98064579529444861894, -29.15384469237094222649, 0.00000000000000000000
294, 1.01064166841180602674, -34.06648733677434393030, 0.00000000000000000000
295, 1.01255248083085969135, 30.16937961187197814183, 0.00000000000000000000
296, 0.99948932166257109522, -1.76757647489310798505, 0.00000000000000000000
297, 1.01168800405608183546, -33.60832187194827014309, 0.00000000000000000000
298, 0.99913309580238918173, -8.36685641543663649600, 0.00000000000000000000
299, 1.00010514661433647099, -33.38500739578712028788, 0.00000000000000000000
300, 1.00294915997191935730, -33.23918205999087405189, 0.00000000000000000000
301, 0.99834892811960629366, -8.59128296250938738865, 0.00000000000000000000
302, 1.00125076815206837111, -8.58677753399708265647, 0.00000000000000000000
303, 1.00166120619492948762, -68.34147990181342890992, 0.00000000000000000000
304, 1.00035264666110057519, -36.51260364629175825257, 0.00000000000000000000
305, 1.00968482259803638001, -33.30263034401645683147, 0.00000000000000000000
306, 0.99285236996207348881, -37.80114130600835409268, 0.00000000000000000000
307, 0.99418601142302853724, -17.89594097217779378184, 0.00000000000000000000
308, 1.00875362000029911158, 2.54488775092193719729, 0.00000000000000000000
309, 1.00824549963819642961, -10.37482035297156635067, 0.00000000000000000000
310, 0.99561931990882424071, -8.56910585152775894358, 0.00000000000000000000
311, 0.97924598792730999097, -34.48402117545700917844, 0.00000000000000000000
312, 0.99877917143254646426, -23.74895607839525624172, 0.00000000000000000000
313, 1.00902941254486577805, -22.19434144783505757914, 0.00000000000000000000
314, 1.00126647166817273060, -37.49839782523864073482, 0.00000000000000000000
315, 0.99109618332158122556, -38.47479079100983767603, 0.00000000000000000000
316, 1.00376261346192530155, -32.59552869677223441158, 0.00000000000000000000
317, 1.00564021949453263893, -21.00987388926598953276, 0.00000000000000000000
318, 0.99791251473709463582, -27.33981734258828311113, 0.00000000000000000000
319, 1.00751915142765868794, -32.01742072918071357890, 0.00000000000000000000
320, 1.00521386094463305305, -32.42064298349150419654, 0.00000000000000000000
321, 0.99157243187630761394, -39.53280674389341697861, 0.00000000000000000000
322, 1.00613831135615550139, -29.08376136428701386194, 0.00000000000000000000
323, 0.99979118547509293613, -25.62018208808905228580, 0.00000000000000000000
324, 0.99285411238645004950, -35.04094108306668431396, 0.00000000000000000000
325, 1.00336137567111016722, -32.91683004909525323001, 0.00000000000000000000
326, 1.00125513416272915457, -16.15626206890320304410, 0.00000000000000000000
327, 1.00448830885335183005, -147.78816005434649127892, 0.00000000000000000000
328, 1.00777718068426236364, -149.60634968563354618709, 0.00000000000000000000
329, 1.00673296548891677560, -157.68241639862793590510, 0.00000000000000000000
330, 0.99034634299850787809, -93.60212986222940401149, 0.00000000000000000000
331, 0.99175367587307727835, -93.36699862347163048071, 0.00000000000000000000
332, 1.00992788452567117119, -150.91208367411439894568, 0.00000000000000000000
333, 1.01511486928630123572, -76.71340867086951220699, 0.00000000000000000000
334, 0.99479465608301509416, -77.47837800266225372070, 0.00000000000000000000
335, 1.00047233504929189429, -77.58320566289866349052, 0.00000000000000000000
336, 0.99252063851524408022, -74.11831029959724048695, 0.00000000000000000000
337, 0.99696845497572794681, -100.31266855441241148128, 0.00000000000000000000
338, 1.00999287683199900911, -74.71913985394287749386, 0.00000000000000000000
339, 1.00273534764269434127, -68.83636607854185740507, 0.00000000000000000000
340, 0.99817206740514596852, -71.78378073737657416586, 0.00000000000000000000
341, 0.99984584307434942740, -57.37420096069132569028, 0.00000000000000000000
342, 0.99681319206417218215, -69.26104059862991846330, 0.00000000000000000000
343, 0.99924941445236425963, -60.97359731999480203513, 0.00000000000000000000
344, 0.99713591789192146386, -58.18369399689526488828, 0.00000000000000000000
345, 0.99683118666821479703, -55.27798584869585596380, 0.00000000000000000000
346, 1.00897622427545274881, -58.41236755551432224820, 0.00000000000000000000
347, 0.99610467679535019681, -53.26331330014392761996, 0.00000000000000000000
348, 0.99391882925090069278, -52.34168915777525654676, 0.00000000000000000000
349, 0.99581278445374799002, -52.17080084749256485566, 0.00000000000000000000
350, 0.99881406802630745556, -59.87737650052201843209, 0.00000000000000000000
351, 1.00260366648338927753, -58.73666428150708895828, 0.00000000000000000000
352, 0.99958917550155412801, -56.31966237864639879263, 0.00000000000000000000
353, 0.99934399199846535300, -56.21186419466520334254, 0.00000000000000000000
354, 0.99741130500792973823, -59.73661286563933003890, 0.00000000000000000000
355, 0.99982849817099861411, -64.85682625826287051041, 0.00000000000000000000
356, 1.00039760600195193341, -58.37066467709977501954, 0.00000000000000000000
357, 0.99777538188775527495, -62.44005107277180854908, 0.00000000000000000000
358, 1.00024914905523742981, -14.39823385143652600959, 0.00000000000000000000
359, 1.00124122023322925656, -57.79590129021349298455, 0.00000000000000000000
360, 1.00285180359627545954, -56.31179749905862763626, 0.00000000000000000000
361, 1.00718921686700912943, -26.41966588509229652004, 0.00000000000000000000
362, 1.00168144827421023990, -57.96734917196015857144, 0.00000000000000000000
363, 1.00181902422697799437, -55.55491061314268819160, 0.00000000000000000000
364, 0.99925972600377710453, -56.97231616417981570066, 0.00000000000000000000
365, 0.99914557613078491816, -62.27940802486602933641, 0.00000000000000000000
366, 0.99845432816039803026, -64.98740649436642513592, 0.00000000000000000000
367, 0.99574089427460532598, -56.50765771914414870025, 0.00000000000000000000
368, 0.99803028236142155016, -61.64121603225379431024, 0.00000000000000000000
369, 1.00006494506258003518, -55.95959408218676855995, 0.00000000000000000000
370, 0.99931375471782124542, -62.21239347209915138137, 0.00000000000000000000
371, 0.99736882314969377283, -64.22052647115663148725, 0.00000000000000000000
372, 0.99433303550840324014, -62.24719632559637716440, 0.00000000000000000000
373, 0.99980946573591411575, -61.41196398797599442787, 0.00000000000000000000
374, 1.00103053561392441040, -62.49217443928996829072, 0.00000000000000000000
375, 1.00121292896070834821, -56.59309425583654729053, 0.00000000000000000000
376, 1.00098668607264662533, -61.98571457156679542777, 0.00000000000000000000
377, 1.00381427860580751954, -56.05127014734966905962, 0.00000000000000000000
378, 0.99978903368712090938, -62.27424655883090309771, 0.00000000000000000000
379, 0.99534775133318287299, -61.18840275913154869158, 0.00000000000000000000
380, 0.99923795623959943413, -63.35380471492337051131, 0.00000000000000000000
381, 0.99850620766685760366, -64.76251721715546239011, 0.00000000000000000000
382, 0.99918600167337734419, -63.26059150820140075666, 0.00000000000000000000
383, 0.99933845574298907355, -65.19949077600989539860, 0.00000000000000000000
384, 1.00057055059054222923, -51.38546182209056922829, 0.00000000000000000000
385, 1.00015474412516636171, -64.16315662433541433529, 0.00000000000000000000
386, 0.99827696424949396992, -63.89058219156206774869, 0.00000000000000000000
387, 0.99927184872237329039, -62.07176135378852421809, 0.00000000000000000000
388, 1.00022917611084705136, -58.79502682235234090058, 0.00000000000000000000
389, 1.00111531380561635807, -63.60369280524481183647, 0.00000000000000000000
390, 0.99828567886117347552, -52.62045239659622808404, 0.00000000000000000000
391, 0.99859835598076629459, -56.59847557812241092279, 0.00000000000000000000
392, 1.00209791160268557597, -57.27228014019156887571, 0.00000000000000000000
393, 1.00256889486267675160, -57.04682678999971301437, 0.00000000000000000000
394, 1.00044621119370025220, -63.34172018078089649862, 0.00000000000000000000
